POI_INDEX,TOTAL_REVIEWS,RANKING,POI_TYPE,TRIP_TYPE,AVERAGE_RATING,RATING_5_COUNT,RATING_4_COUNT,RATING_3_COUNT,RATING_2_COUNT,RATING_1_COUNT,ABOUT,ADDRESS,ATTRIBUTES_CRAWLED_TIME
11,1033,104,"Sights & Landmarks, Transportation, More",Family,4.390125847047434,556,368,75,24,10,"The breath-taking connection between Faber Peak Singapore and Sentosa Island Established since 1974, Singapore Cable Car is the nation's first and only cableway that links Faber Peak on mainland Singapore to the island resort of Sentosa, before flying you to the Merlion or the sandy beach at Siloso. Today, the cable car rides are enjoyed across a Cable Car Sky Network of more than 100 cabins spanning almost 5 kilometres on the Mount Faber Line and the Sentosa Line. A 'joyride' across the Cable Car Sky Network offers a 360-degree aerial and visual treat of the entire Sentosa-HarbourFront skyline and the resort island. The scenery transforms as the cabins soar above the forest, through a skyscraper, over the harbour and travel across the jungle, sand and sea. Our passionate service ambassadors are on hand to create happy moments for all cable car joyriders. Singapore Cable Car Opening Hours: From 8.45am to 10pm (Last boarding: 9.30pm)","109 Mount Faber Road Faber Peak, Singapore 099203, Singapore",2020-01-29 18:56:02.254144
11,1036,104,"Sights & Landmarks, Transportation, More",Couples,4.361003861003861,545,360,103,16,12,"The breath-taking connection between Faber Peak Singapore and Sentosa Island Established since 1974, Singapore Cable Car is the nation's first and only cableway that links Faber Peak on mainland Singapore to the island resort of Sentosa, before flying you to the Merlion or the sandy beach at Siloso. Today, the cable car rides are enjoyed across a Cable Car Sky Network of more than 100 cabins spanning almost 5 kilometres on the Mount Faber Line and the Sentosa Line. A 'joyride' across the Cable Car Sky Network offers a 360-degree aerial and visual treat of the entire Sentosa-HarbourFront skyline and the resort island. The scenery transforms as the cabins soar above the forest, through a skyscraper, over the harbour and travel across the jungle, sand and sea. Our passionate service ambassadors are on hand to create happy moments for all cable car joyriders. Singapore Cable Car Opening Hours: From 8.45am to 10pm (Last boarding: 9.30pm)","109 Mount Faber Road Faber Peak, Singapore 099203, Singapore",2020-01-29 19:07:25.100697
11,185,104,"Transportation, Sights & Landmarks, More",Solo,4.205405405405406,85,66,24,7,3,"The breath-taking connection between Faber Peak Singapore and Sentosa Island Established since 1974, Singapore Cable Car is the nation's first and only cableway that links Faber Peak on mainland Singapore to the island resort of Sentosa, before flying you to the Merlion or the sandy beach at Siloso. Today, the cable car rides are enjoyed across a Cable Car Sky Network of more than 100 cabins spanning almost 5 kilometres on the Mount Faber Line and the Sentosa Line. A 'joyride' across the Cable Car Sky Network offers a 360-degree aerial and visual treat of the entire Sentosa-HarbourFront skyline and the resort island. The scenery transforms as the cabins soar above the forest, through a skyscraper, over the harbour and travel across the jungle, sand and sea. Our passionate service ambassadors are on hand to create happy moments for all cable car joyriders. Singapore Cable Car Opening Hours: From 8.45am to 10pm (Last boarding: 9.30pm)","109 Mount Faber Road Faber Peak, Singapore 099203, Singapore",2020-01-29 19:19:21.047889
11,105,104,"Sights & Landmarks, Transportation, More",Business,4.495238095238095,67,27,9,0,2,"The breath-taking connection between Faber Peak Singapore and Sentosa Island Established since 1974, Singapore Cable Car is the nation's first and only cableway that links Faber Peak on mainland Singapore to the island resort of Sentosa, before flying you to the Merlion or the sandy beach at Siloso. Today, the cable car rides are enjoyed across a Cable Car Sky Network of more than 100 cabins spanning almost 5 kilometres on the Mount Faber Line and the Sentosa Line. A 'joyride' across the Cable Car Sky Network offers a 360-degree aerial and visual treat of the entire Sentosa-HarbourFront skyline and the resort island. The scenery transforms as the cabins soar above the forest, through a skyscraper, over the harbour and travel across the jungle, sand and sea. Our passionate service ambassadors are on hand to create happy moments for all cable car joyriders. Singapore Cable Car Opening Hours: From 8.45am to 10pm (Last boarding: 9.30pm)","109 Mount Faber Road Faber Peak, Singapore 099203, Singapore",2020-01-29 19:21:52.919425
11,376,104,"Sights & Landmarks, Transportation, More",Friends,4.375,201,125,43,4,3,"The breath-taking connection between Faber Peak Singapore and Sentosa Island Established since 1974, Singapore Cable Car is the nation's first and only cableway that links Faber Peak on mainland Singapore to the island resort of Sentosa, before flying you to the Merlion or the sandy beach at Siloso. Today, the cable car rides are enjoyed across a Cable Car Sky Network of more than 100 cabins spanning almost 5 kilometres on the Mount Faber Line and the Sentosa Line. A 'joyride' across the Cable Car Sky Network offers a 360-degree aerial and visual treat of the entire Sentosa-HarbourFront skyline and the resort island. The scenery transforms as the cabins soar above the forest, through a skyscraper, over the harbour and travel across the jungle, sand and sea. Our passionate service ambassadors are on hand to create happy moments for all cable car joyriders. Singapore Cable Car Opening Hours: From 8.45am to 10pm (Last boarding: 9.30pm)","109 Mount Faber Road Faber Peak, Singapore 099203, Singapore",2020-01-29 19:23:28.385255
12,345,81,"Museums, Speciality Museums",Family,4.344927536231884,176,129,28,7,5,"With a history dating back to its inception in 1887, the National Museum of Singapore is the nation's oldest museum with a progressive mind. Its galleries adopt cutting-edge and multi-perspective ways of presenting history and culture to redefine conventional museum experience. A cultural and architectural landmark in Singapore, the Museum hosts innovative festivals and events all year round-the dynamic Night Festival, visually arresting art installations, as well as amazing performances and film screenings-in addition to presenting thought-provoking exhibitions involving critically important collections of artefacts. The programming is supported by a wide range of facilities and services including F&B, retail and a Resource Centre. The National Museum of Singapore re-opened in December 2006 after a three-year redevelopment, and celebrated its 125th anniversary in 2012. The Museum refreshed its permanent galleries and re-opened them on 19 September 2015 for Singapore's Golden Jubilee.","93 Stamford Road National Museum of Singapore, Singapore 178897, Singapore",2020-01-29 19:27:43.199135
12,738,81,"Museums, Speciality Museums",Couples,4.417344173441734,414,246,54,20,4,"With a history dating back to its inception in 1887, the National Museum of Singapore is the nation's oldest museum with a progressive mind. Its galleries adopt cutting-edge and multi-perspective ways of presenting history and culture to redefine conventional museum experience. A cultural and architectural landmark in Singapore, the Museum hosts innovative festivals and events all year round-the dynamic Night Festival, visually arresting art installations, as well as amazing performances and film screenings-in addition to presenting thought-provoking exhibitions involving critically important collections of artefacts. The programming is supported by a wide range of facilities and services including F&B, retail and a Resource Centre. The National Museum of Singapore re-opened in December 2006 after a three-year redevelopment, and celebrated its 125th anniversary in 2012. The Museum refreshed its permanent galleries and re-opened them on 19 September 2015 for Singapore's Golden Jubilee.","93 Stamford Road National Museum of Singapore, Singapore 178897, Singapore",2020-01-29 19:33:29.060133
12,381,81,"Museums, Speciality Museums",Solo,4.375328083989501,200,139,31,7,4,"With a history dating back to its inception in 1887, the National Museum of Singapore is the nation's oldest museum with a progressive mind. Its galleries adopt cutting-edge and multi-perspective ways of presenting history and culture to redefine conventional museum experience. A cultural and architectural landmark in Singapore, the Museum hosts innovative festivals and events all year round-the dynamic Night Festival, visually arresting art installations, as well as amazing performances and film screenings-in addition to presenting thought-provoking exhibitions involving critically important collections of artefacts. The programming is supported by a wide range of facilities and services including F&B, retail and a Resource Centre. The National Museum of Singapore re-opened in December 2006 after a three-year redevelopment, and celebrated its 125th anniversary in 2012. The Museum refreshed its permanent galleries and re-opened them on 19 September 2015 for Singapore's Golden Jubilee.","93 Stamford Road National Museum of Singapore, Singapore 178897, Singapore",2020-01-29 19:41:19.254702
12,73,81,"Museums, Speciality Museums",Business,4.36986301369863,41,21,9,1,1,"With a history dating back to its inception in 1887, the National Museum of Singapore is the nation's oldest museum with a progressive mind. Its galleries adopt cutting-edge and multi-perspective ways of presenting history and culture to redefine conventional museum experience. A cultural and architectural landmark in Singapore, the Museum hosts innovative festivals and events all year round-the dynamic Night Festival, visually arresting art installations, as well as amazing performances and film screenings-in addition to presenting thought-provoking exhibitions involving critically important collections of artefacts. The programming is supported by a wide range of facilities and services including F&B, retail and a Resource Centre. The National Museum of Singapore re-opened in December 2006 after a three-year redevelopment, and celebrated its 125th anniversary in 2012. The Museum refreshed its permanent galleries and re-opened them on 19 September 2015 for Singapore's Golden Jubilee.","93 Stamford Road National Museum of Singapore, Singapore 178897, Singapore",2020-01-29 19:45:24.446290
12,303,81,"Museums, Speciality Museums",Friends,4.316831683168317,157,102,32,7,5,"With a history dating back to its inception in 1887, the National Museum of Singapore is the nation's oldest museum with a progressive mind. Its galleries adopt cutting-edge and multi-perspective ways of presenting history and culture to redefine conventional museum experience. A cultural and architectural landmark in Singapore, the Museum hosts innovative festivals and events all year round-the dynamic Night Festival, visually arresting art installations, as well as amazing performances and film screenings-in addition to presenting thought-provoking exhibitions involving critically important collections of artefacts. The programming is supported by a wide range of facilities and services including F&B, retail and a Resource Centre. The National Museum of Singapore re-opened in December 2006 after a three-year redevelopment, and celebrated its 125th anniversary in 2012. The Museum refreshed its permanent galleries and re-opened them on 19 September 2015 for Singapore's Golden Jubilee.","93 Stamford Road National Museum of Singapore, Singapore 178897, Singapore",2020-01-29 19:46:28.955822
13,1724,24,"Other, Sights & Landmarks, Neighbourhoods",Family,4.193735498839907,680,757,243,29,15,"For a fascinating peek into Singapore’s Chinese culture and history, Chinatown is good place to start. Here, you’ll enjoy a mix of heritage visits to museums, shopping as well as a good variety of food options, sure to leave a traveller happy and satisfied at the end of the day.","Crot | Trengganu, Singapore 048942, Singapore",2020-01-29 19:49:39.957114
13,5268,24,"Sights & Landmarks, Other, Neighbourhoods",Couples,4.220007593014427,2179,2245,708,96,40,"For a fascinating peek into Singapore’s Chinese culture and history, Chinatown is good place to start. Here, you’ll enjoy a mix of heritage visits to museums, shopping as well as a good variety of food options, sure to leave a traveller happy and satisfied at the end of the day.","Crot | Trengganu, Singapore 048942, Singapore",2020-01-29 20:09:25.691632
13,2733,24,"Sights & Landmarks, Other, Neighbourhoods",Solo,4.199414562751556,1089,1200,370,48,26,"For a fascinating peek into Singapore’s Chinese culture and history, Chinatown is good place to start. Here, you’ll enjoy a mix of heritage visits to museums, shopping as well as a good variety of food options, sure to leave a traveller happy and satisfied at the end of the day.","Crot | Trengganu, Singapore 048942, Singapore",2020-01-29 21:09:25.813769
13,2105,24,"Sights & Landmarks, Other, Neighbourhoods",Business,4.201900237529691,848,905,299,35,18,"For a fascinating peek into Singapore’s Chinese culture and history, Chinatown is good place to start. Here, you’ll enjoy a mix of heritage visits to museums, shopping as well as a good variety of food options, sure to leave a traveller happy and satisfied at the end of the day.","Crot | Trengganu, Singapore 048942, Singapore",2020-01-29 21:40:10.664686
13,3208,24,"Other, Sights & Landmarks, Neighbourhoods",Friends,4.194513715710723,1274,1400,446,60,28,"For a fascinating peek into Singapore’s Chinese culture and history, Chinatown is good place to start. Here, you’ll enjoy a mix of heritage visits to museums, shopping as well as a good variety of food options, sure to leave a traveller happy and satisfied at the end of the day.","Crot | Trengganu, Singapore 048942, Singapore",2020-01-29 22:03:43.483558
14,218,70,"Shopping, Shopping Malls",Family,4.5733944954128445,157,39,16,2,4,"Jewel Changi Airport (Jewel) - Singapore’s brand new multi-dimensional lifestyle destination! Located right in the heart of Singapore Changi Airport, Jewel integrates one-of-a-kind play attractions and extensive landscaping with over 280 exciting shopping and dining concepts, a 130-room hotel and airport facilities for travellers.","78 Airport Boulevard, Singapore 819666, Singapore",2020-01-29 22:39:08.951383
14,180,70,"Shopping, Shopping Malls",Couples,4.594444444444444,132,35,6,2,5,"Jewel Changi Airport (Jewel) - Singapore’s brand new multi-dimensional lifestyle destination! Located right in the heart of Singapore Changi Airport, Jewel integrates one-of-a-kind play attractions and extensive landscaping with over 280 exciting shopping and dining concepts, a 130-room hotel and airport facilities for travellers.","78 Airport Boulevard, Singapore 819666, Singapore",2020-01-29 22:42:49.085706
14,79,70,"Shopping, Shopping Malls",Solo,4.620253164556962,54,21,3,1,0,"Jewel Changi Airport (Jewel) - Singapore’s brand new multi-dimensional lifestyle destination! Located right in the heart of Singapore Changi Airport, Jewel integrates one-of-a-kind play attractions and extensive landscaping with over 280 exciting shopping and dining concepts, a 130-room hotel and airport facilities for travellers.","78 Airport Boulevard, Singapore 819666, Singapore",2020-01-29 22:45:55.816310
14,26,70,"Shopping, Shopping Malls",Business,4.730769230769231,19,7,0,0,0,"Jewel Changi Airport (Jewel) - Singapore’s brand new multi-dimensional lifestyle destination! Located right in the heart of Singapore Changi Airport, Jewel integrates one-of-a-kind play attractions and extensive landscaping with over 280 exciting shopping and dining concepts, a 130-room hotel and airport facilities for travellers.","78 Airport Boulevard, Singapore 819666, Singapore",2020-01-29 22:47:27.769468
14,95,70,"Shopping, Shopping Malls",Friends,4.589473684210526,67,20,6,1,1,"Jewel Changi Airport (Jewel) - Singapore’s brand new multi-dimensional lifestyle destination! Located right in the heart of Singapore Changi Airport, Jewel integrates one-of-a-kind play attractions and extensive landscaping with over 280 exciting shopping and dining concepts, a 130-room hotel and airport facilities for travellers.","78 Airport Boulevard, Singapore 819666, Singapore",2020-01-29 22:48:13.361296
15,1609,6,"Nature & Parks, Marinas, Bodies of Water",Family,4.537600994406464,974,543,80,7,5,Certificate of Excellence,"Marina Boulevard, Singapore 018980, Singapore",2020-01-29 22:50:00.349876
15,2700,6,"Nature & Parks, Marinas, Bodies of Water",Couples,4.5777777777777775,1753,795,123,17,12,Certificate of Excellence,"Marina Boulevard, Singapore 018980, Singapore",2020-01-29 23:02:01.465548
15,737,6,"Nature & Parks, Marinas, Bodies of Water",Solo,4.5943012211668925,484,217,29,4,3,Certificate of Excellence,"Marina Boulevard, Singapore 018980, Singapore",2020-01-29 23:23:11.006637
15,633,6,"Nature & Parks, Marinas, Bodies of Water",Business,4.57345971563981,402,200,25,4,2,Certificate of Excellence,"Marina Boulevard, Singapore 018980, Singapore",2020-01-29 23:29:10.898622
15,1213,6,"Nature & Parks, Marinas, Bodies of Water",Friends,4.615004122011541,803,357,49,4,0,Certificate of Excellence,"Marina Boulevard, Singapore 018980, Singapore",2020-01-29 23:33:17.032464
16,312,64,"Nature & Parks, Nature & Wildlife Areas",Family,4.592948717948718,197,103,12,0,0,"A short trip from the city center lies the serenity of MacRitchie Reservoir, part of Singapore’s water catchment system that captures rain water to help supply the island’s growing population. Trails surround the park, which has an upgraded visitor’s center featuring a café, restrooms and information station. The best views are from the TreeTop Walk, a 250-meter suspension bridge across the rainforest canopy, which can be accessed along the seven-kilometer Venus Loop. Wear hiking shoes and bring water.","MacRitchie Reservoir Park, Singapore 298717, Singapore",2020-01-29 23:42:34.625043
16,380,64,"Nature & Parks, Nature & Wildlife Areas",Couples,4.602631578947368,242,126,11,1,0,"A short trip from the city center lies the serenity of MacRitchie Reservoir, part of Singapore’s water catchment system that captures rain water to help supply the island’s growing population. Trails surround the park, which has an upgraded visitor’s center featuring a café, restrooms and information station. The best views are from the TreeTop Walk, a 250-meter suspension bridge across the rainforest canopy, which can be accessed along the seven-kilometer Venus Loop. Wear hiking shoes and bring water.","MacRitchie Reservoir Park, Singapore 298717, Singapore",2020-01-29 23:45:10.963727
16,220,64,"Nature & Parks, Nature & Wildlife Areas",Solo,4.6,142,68,10,0,0,"A short trip from the city center lies the serenity of MacRitchie Reservoir, part of Singapore’s water catchment system that captures rain water to help supply the island’s growing population. Trails surround the park, which has an upgraded visitor’s center featuring a café, restrooms and information station. The best views are from the TreeTop Walk, a 250-meter suspension bridge across the rainforest canopy, which can be accessed along the seven-kilometer Venus Loop. Wear hiking shoes and bring water.","MacRitchie Reservoir Park, Singapore 298717, Singapore",2020-01-29 23:48:39.353342
16,71,64,"Nature & Parks, Nature & Wildlife Areas",Business,4.591549295774648,45,23,3,0,0,"A short trip from the city center lies the serenity of MacRitchie Reservoir, part of Singapore’s water catchment system that captures rain water to help supply the island’s growing population. Trails surround the park, which has an upgraded visitor’s center featuring a café, restrooms and information station. The best views are from the TreeTop Walk, a 250-meter suspension bridge across the rainforest canopy, which can be accessed along the seven-kilometer Venus Loop. Wear hiking shoes and bring water.","MacRitchie Reservoir Park, Singapore 298717, Singapore",2020-01-29 23:50:46.023340
16,338,64,"Nature & Parks, Nature & Wildlife Areas",Friends,4.520710059171598,196,122,20,0,0,"A short trip from the city center lies the serenity of MacRitchie Reservoir, part of Singapore’s water catchment system that captures rain water to help supply the island’s growing population. Trails surround the park, which has an upgraded visitor’s center featuring a café, restrooms and information station. The best views are from the TreeTop Walk, a 250-meter suspension bridge across the rainforest canopy, which can be accessed along the seven-kilometer Venus Loop. Wear hiking shoes and bring water.","MacRitchie Reservoir Park, Singapore 298717, Singapore",2020-01-29 23:51:32.585951
17,903,79,"Sights & Landmarks, Museums, More",Family,4.473975636766334,521,304,66,9,3,"The Buddha Tooth Relic Temple and Museum (BTRTM) was founded in 2002 by Venerable Shi Fazhao. It was registered by the Registrar of Societies in 20th February 2003, and as a charity under the Charities Act in 8th January 2004. The Temple is dedicated to the Maitreya Buddha, which means 'The Compassionate One', and also called 'The Future Buddha'. (A)WEEKLY FREE GUIDED TOUR: BTRTM is pleased to offer a 1 1/2 - 2 hrs long guided tour of the Temple every Saturdays at 2pm. The tour will be conducted free-of-charge in English by the temple's Volunteers guides. Limited slots are available per weekly session. Confirmed registration is based on first-come-first-serve basis. (B)DISCOVERING BUDDHISM: Shakyanmuni Buddha had gained insight into the truth, perfected the qualities of wisdom and compassion over 2560 years ago. His teachings develops clarity in minds, enables abilities to end suffering and finds lasting happiness. Buddha Tooth Relic Temple is carrying on the mission in offering ""Discovering Buddhism' programme. 'Discovering Buddhism' is a specially designed programme for participants to gain experiential taste of Chinese Mahayana Buddhist etiquette, Basic Buddhist teachings and Basic Meditation within a day. This English taught programme is suitable for both tourists who wish to learn more about Buddhism and experienced learners who needs a refresher. Participants will benefit from the interactive and engaging teaching led by Venerable Wu Xiang and Venerable Ru Zhi who have more than a decade experience teaching Buddhism and Meditation in different cultural settings! [Chinese Mahayana Buddhist Etiquette] Buddhist etiquette is an important part of every Buddhist life. It expresses religious sentiments to the Buddha, the Teacher (Monk or Nun) and promotes gracefulness in social interactions. This is also a mean of training in mindfulness in every action one is taking. [Basic Buddhist teachings] Buddhism has been transmitted over the past centuries because of its timeless and enduring message to the spiritual needs of man in finding true peace, happiness, and well-being. In this part of the programme, learn about the basic essential knowledge of Buddhism. [Basic Meditation] Buddhist have been practicing meditation in cultivating calm, focused and positive states of mind. Introductory of technique will be taught to enable the participants to learn practical tips on how to achieve a clearer state of mind and focus better. Things to take note : * Avoid wearing hats, shorts or revealing tops * The organizer reserves the right to cancel the tour due to unforeseen circumstances. In such instances, registrants will be notified via their mobile phones.","288 South Bridge Road, Singapore 058840, Singapore",2020-01-29 23:54:24.448035
17,1464,79,"Museums, Sights & Landmarks, More",Couples,4.468579234972678,829,510,109,14,2,"The Buddha Tooth Relic Temple and Museum (BTRTM) was founded in 2002 by Venerable Shi Fazhao. It was registered by the Registrar of Societies in 20th February 2003, and as a charity under the Charities Act in 8th January 2004. The Temple is dedicated to the Maitreya Buddha, which means 'The Compassionate One', and also called 'The Future Buddha'. (A)WEEKLY FREE GUIDED TOUR: BTRTM is pleased to offer a 1 1/2 - 2 hrs long guided tour of the Temple every Saturdays at 2pm. The tour will be conducted free-of-charge in English by the temple's Volunteers guides. Limited slots are available per weekly session. Confirmed registration is based on first-come-first-serve basis. (B)DISCOVERING BUDDHISM: Shakyanmuni Buddha had gained insight into the truth, perfected the qualities of wisdom and compassion over 2560 years ago. His teachings develops clarity in minds, enables abilities to end suffering and finds lasting happiness. Buddha Tooth Relic Temple is carrying on the mission in offering ""Discovering Buddhism' programme. 'Discovering Buddhism' is a specially designed programme for participants to gain experiential taste of Chinese Mahayana Buddhist etiquette, Basic Buddhist teachings and Basic Meditation within a day. This English taught programme is suitable for both tourists who wish to learn more about Buddhism and experienced learners who needs a refresher. Participants will benefit from the interactive and engaging teaching led by Venerable Wu Xiang and Venerable Ru Zhi who have more than a decade experience teaching Buddhism and Meditation in different cultural settings! [Chinese Mahayana Buddhist Etiquette] Buddhist etiquette is an important part of every Buddhist life. It expresses religious sentiments to the Buddha, the Teacher (Monk or Nun) and promotes gracefulness in social interactions. This is also a mean of training in mindfulness in every action one is taking. [Basic Buddhist teachings] Buddhism has been transmitted over the past centuries because of its timeless and enduring message to the spiritual needs of man in finding true peace, happiness, and well-being. In this part of the programme, learn about the basic essential knowledge of Buddhism. [Basic Meditation] Buddhist have been practicing meditation in cultivating calm, focused and positive states of mind. Introductory of technique will be taught to enable the participants to learn practical tips on how to achieve a clearer state of mind and focus better. Things to take note : * Avoid wearing hats, shorts or revealing tops * The organizer reserves the right to cancel the tour due to unforeseen circumstances. In such instances, registrants will be notified via their mobile phones.","288 South Bridge Road, Singapore 058840, Singapore",2020-01-30 00:02:48.758358
17,617,79,"Sights & Landmarks, Museums, More",Solo,4.437601296596434,342,216,50,5,4,"The Buddha Tooth Relic Temple and Museum (BTRTM) was founded in 2002 by Venerable Shi Fazhao. It was registered by the Registrar of Societies in 20th February 2003, and as a charity under the Charities Act in 8th January 2004. The Temple is dedicated to the Maitreya Buddha, which means 'The Compassionate One', and also called 'The Future Buddha'. (A)WEEKLY FREE GUIDED TOUR: BTRTM is pleased to offer a 1 1/2 - 2 hrs long guided tour of the Temple every Saturdays at 2pm. The tour will be conducted free-of-charge in English by the temple's Volunteers guides. Limited slots are available per weekly session. Confirmed registration is based on first-come-first-serve basis. (B)DISCOVERING BUDDHISM: Shakyanmuni Buddha had gained insight into the truth, perfected the qualities of wisdom and compassion over 2560 years ago. His teachings develops clarity in minds, enables abilities to end suffering and finds lasting happiness. Buddha Tooth Relic Temple is carrying on the mission in offering ""Discovering Buddhism' programme. 'Discovering Buddhism' is a specially designed programme for participants to gain experiential taste of Chinese Mahayana Buddhist etiquette, Basic Buddhist teachings and Basic Meditation within a day. This English taught programme is suitable for both tourists who wish to learn more about Buddhism and experienced learners who needs a refresher. Participants will benefit from the interactive and engaging teaching led by Venerable Wu Xiang and Venerable Ru Zhi who have more than a decade experience teaching Buddhism and Meditation in different cultural settings! [Chinese Mahayana Buddhist Etiquette] Buddhist etiquette is an important part of every Buddhist life. It expresses religious sentiments to the Buddha, the Teacher (Monk or Nun) and promotes gracefulness in social interactions. This is also a mean of training in mindfulness in every action one is taking. [Basic Buddhist teachings] Buddhism has been transmitted over the past centuries because of its timeless and enduring message to the spiritual needs of man in finding true peace, happiness, and well-being. In this part of the programme, learn about the basic essential knowledge of Buddhism. [Basic Meditation] Buddhist have been practicing meditation in cultivating calm, focused and positive states of mind. Introductory of technique will be taught to enable the participants to learn practical tips on how to achieve a clearer state of mind and focus better. Things to take note : * Avoid wearing hats, shorts or revealing tops * The organizer reserves the right to cancel the tour due to unforeseen circumstances. In such instances, registrants will be notified via their mobile phones.","288 South Bridge Road, Singapore 058840, Singapore",2020-01-30 00:15:45.832018
