0,"2 Ang Mo Kio Drive Ite College Central, Singapore 567720 Singapore",Ang Mo Kio,"1.37675,103.85646",Italian,[u'Italian'],,7012,,swensens,,,3.0,,,,,2 reviews,
0,"18 Tuas Avenue 7, Singapore 639272 Singapore",,"1.3332,103.64459",,[],,7013,"Breakfast, Lunch, Dinner",Orange 7 Big Canteen,,,3.0,,,,,1 review,
0,"23 Serangoon Central Nex Nex Mall, #01-58, Singapore 556083 Singapore",Serangoon,"1.35115,103.87268","Chinese, Asian, Singaporean","[u'$, Chinese, Asian, Singaporean']",,7014,,OKG Express (Nex),,S$4 - S$10,3.0,,,,,2 reviews,
0,"163 Bukit Merah Central #02-06 Bukit Merah Central Food Centre, Singapore 150163 Singapore", from Singapore Botanic Gardens,"1.28369,103.81703",Chinese,[u'Chinese'],,7015,,Lan Xiang Noodles,,,3.0,,,,,1 review,
0,"1 Stadium Place #01-18/19 Kallang Wave Mall, Singapore 397628 Singapore", from Singapore Flyer,"1.302593,103.873085",,[],,7016,,OLDTOWN White Coffee,tel:+65 6702 4404,,3.0,,,,,1 review,
0,"1010 Dover Road Singapore Polytechnic Graduate's Guild, Singapore 139658 Singapore",Singapore Polytechnic,"1.30999,103.77462",Asian,[u'Asian'],,7017,,The Restaurant,tel:+65 6796 9961,,3.0,,,,,1 review,
0,"#01-105/111 the Centrepoint, Singapore 238843 Singapore",Somerset,"1.30114,103.83945","Chinese, Asian, Taiwanese","[u'Chinese, Asian, Taiwanese']",,7018,,Taiwan Xiao Chi,tel:+65 6733 3353,,3.0,,,,,1 review,
0,"8 Shenton Way Axa Tower #01-15/18/23 AXA Tower, Singapore 068811 Singapore",Central Business District,"1.27575,103.8472","Bar, European, Pub","[u'$$ - $$$, Bar, European, Pub']",,7019,,Harry's Shenton Way,tel:+65 6327 7250,S$19 - S$40,3.0,,,,,1 review,
0,"44 Prinsep Street Prinsep Place, Singapore 188673 Singapore",Central Area/City Area,"1.299482,103.84969","Japanese, Grill","[u'$$ - $$$, Japanese, Grill']",,7020,"After-hours, Drinks, Lunch, Dinner",Yugo Izakaya,tel:+65 6659 6606,S$10 - S$60,3.0,,,,,1 review,
0,"43 Holland Drive, Singapore 270043 Singapore",Holland Drive,"1.30746,103.79283",Cafe,[u'Cafe'],,7021,,Monki Cafe,tel:+65 6258 8812,,3.0,,,,,1 review,
0,"1 Raffles Place One Raffles Place #b1-10, Singapore 048616 Singapore", from Marina Bay,"1.28433,103.85103","Fast food, Asian, Healthy, Singaporean","[u'$, Fast food, Asian, Healthy']",,7022,,Liho Tea,tel:+65 6438 8932,,3.0,,,,,1 review,
0,"1 Jurong West Central 2 Jurong Point, Singapore 648886 Singapore",Jurong West,"1.34025,103.70656",,[u'$$ - $$$'],,7023,,Banquet Jurongpoint,,,3.0,,,,,3 reviews,
0,"One Raffles Link #B1-15/17 CityLink Mall, Singapore 039393 Singapore",Marina Centre,"1.29222,103.85577",,[],,7024,"Breakfast, Lunch, Dinner",Starbucks,tel:+65 6910 1299,,3.0,,,,,2 reviews,
0,"89 Rangoon Road Urban Lofts 01-03 Urban Lofts, Singapore 218375 Singapore", from Little India,"1.31417,103.85391",Chinese,[u'Chinese'],,7025,,Tie Fun Wan,tel:+65 9743 6650,,3.0,,,,,1 review,
0,"505 Beach Road Golden Mile Food Centre #01-58 Golden Mile Food Centre, Singapore 199583 Singapore",Crawford,"1.30324,103.86384",,[],,7026,"Lunch, Dinner",Zhao An Granny Grass Jelly,tel:+65 9146 7313,,3.0,,,,,1 review,
0,"Block 726 Clementi W St 2 #01-187 Blk 726 Clementi West Market and Food Centre, Singapore Singapore",Clementi,"1.30377,103.7645",Seafood,[u'Seafood'],,7027,,Xin Xin Famous Fried Oyster,,,3.0,,,,,3 reviews,
0,"90 Hougang Avenue 10 Hougang Mall 10 #B1-22/23 Hougang Mall, Singapore 538766 Singapore",Hougang Central,"1.37248,103.89377",,[],,7028,,Hoong Woh Tong,tel:+65 6337 3318,,3.0,,,,,1 review,
0,"51 Old Airport Road Old Airport Road Hawkers' Centre 01-123 Old Airport Road Food Centre, Singapore 390051 Singapore",Aljunied,"1.30793,103.8857",,[],,7029,,Hougang Jing Jia Mutton Soup,,,3.0,,,,,1 review,
0,"480 Lorong 6 Toa Payoh Hdb Hub 01-13 HBD Hub, Singapore 310480 Singapore",Toa Payoh Central,"1.335082,103.84127",,[],,7030,,Subway,tel:+65 6397 2737,,3.0,,,,,1 review,
0,"23 Serangoon Central Nex #02-11 Nex, Singapore 556083 Singapore",Serangoon,"1.35115,103.87268",,[],,7031,"Breakfast, Lunch, Dinner",Subway,tel:+65 6634 4758,,3.0,,,,,3 reviews,
0,"460 Alexandra Road Psa Building #01-17/20 Alexandra Retail Centre, Singapore 119963 Singapore",Pasir Panjang 2,"1.27409,103.8008",,[],,7032,"Breakfast, Lunch, Dinner",Burger King,tel:+65 6276 8487,,3.0,,,,,1 review,
0,"90 Hougang Avenue 10 Hougang Mall 10 #02-10 Hougang Mall, Singapore 538766 Singapore",Hougang Central,"1.37248,103.89377",,[],,7033,"Breakfast, Lunch, Dinner",Subway,tel:+65 6386 6624,,3.0,,,,,2 reviews,
0,"Block 20 Ghim Moh Road Ghim Moh Gardens #01-16, Singapore 270020 Singapore",Ghim Moh,"1.311,103.78821",,[],,7034,,Sin Ma Sugar Cane Juice,,,3.0,,,,,1 review,
0,"Block 90 Whampoa Dr 01-24 Whampoa Drive Makan Place, Singapore Singapore",Novena,"1.32308,103.85497",,[],,7035,,Hi Leskmi Nasi Lemak,,,3.0,,,,,1 review,
0,"180 Kitchener Road City Square Mall Parkway Parade #03-30B, Singapore 208539 Singapore",Lavender,"1.31133,103.85661",,[],,7036,"Lunch, Dinner",Hot-Star Large Fried Chicken,tel:+65 6250 8205,,3.0,,,,,1 review,
0,"35 Teck Whye Avenue Chua Chu Kang Community Club #01-01 Chua Chu Kang Community Club, Singapore 688892 Singapore",Choa Chu Kang,"1.38116,103.7519","American, Fast food","[u'American, Fast food']",,7037,,McDonald's,tel:+65 6763 0401,,3.0,,,,,2 reviews,
0,"6 Jalan Bukit Merah #01-135 ABC Brickworks Food Centre, Singapore Singapore",Bukit Merah,"1.28695,103.80811",,[],,7038,,Guang Ji Bao Zai,,,3.0,,,,,1 review,
0,"9 Bishan Place Junction 8 Shopping Centre #01-20 Junction 8 Shopping Centre, Singapore 579837 Singapore",Bishan,"1.35049,103.84873",,[],,7039,"Breakfast, Lunch, Dinner",McDonald's,tel:+65 6250 5898,,3.0,,,,,1 review,
0,"121 Pasir Panjang Rd Stall 1 Pasir Panjang Food Centre, Singapore Singapore",Port,"1.27593,103.79134",,[],,7040,,Al Ehsan,,,3.0,,,,,1 review,
0,"23 Serangoon Central Nex #B1-45 Nex, Singapore 556083 Singapore",Serangoon,,Seafood,[u'Seafood'],,7041,"Breakfast, Lunch, Dinner",Long John Silver's,tel:+65 6634 2858,,3.0,,,,,2 reviews,
0,"3151 Commonwealth Avenue West Cityvibe #B1- 28 / 29 The Clementi Mall, Singapore 129581 Singapore",Clementi,"1.31431,103.76514",Seafood,[u'Seafood'],,7042,,Long John Silver's,tel:+65 6659 5526,,3.0,,,,,1 review,
0,"Blk 665 Buffalo Road Zhujiao Centre (Tekka Market) #01-311 Tekka Centre, Singapore 210665 Singapore",Little India,"1.30643,103.85058",Thai,[u'Thai'],,7043,,Grandma Mee Siam,,,3.0,,,,,1 review,
0,"861 N Brg Rd #01-99, Singapore 198783 Singapore",Crawford,"1.30578,103.86389",Asian,[u'Asian'],,7044,,Koka Wanton Noodles,,,3.0,,,,,2 reviews,
0,"6 Raffles Boulevard Marina Square #02-278, Singapore 039594 Singapore",Marina Centre,"1.29122,103.8578",Japanese,[u'Japanese'],,7045,,Yoshinoya,tel:+65 6338 8875,,3.0,,,,,2 reviews,
0,"118 Rivervale Drive Rivervale Plaza #01-32 Rivervale Plaza, Singapore 540118 Singapore",Sengkang,"1.385296,103.90129",Fast food,[u'Fast food'],,7046,,McDonald's,tel:+65 6881 0380,,3.0,,,,,1 review,
0,"90 Hougang Avenue 10 Hougang Mall 10 #04-10/10A/11 Hougang Mall, Singapore 538766 Singapore",Hougang Central,"1.37248,103.89377",Cafe,[u'Cafe'],,7047,,Mei Shi Mei Ke by Kopitiam,tel:+65 6386 9079,,3.0,,,,,1 review,
0,"1 Jelebu Road Bukit Panjang Plaza #03-10A, Bukit Panjang Plaza, Singapore 677743 Singapore",Bukit Panjang,"1.37994,103.76432","Chinese, Japanese, Asian, Korean","[u'Chinese, Japanese, Asian, Korean']",,7048,,Lenas,tel:+65 6769 7978,,3.0,,,,,1 review,
0,"41A Cambridge Rd Pek Kio Market & Food Centre, #01-23, Singapore 211041 Singapore",Kampong Java,"1.31608,103.85028",,[],,7049,,Tong Siew Fried Rice,tel:+65 9693 9599,,3.0,,,,,1 review,
0,"118 Depot Lane Depot Lane Industrial Estate #01-02, Singapore 109754 Singapore",Depot Road,"1.28158,103.81273",Seafood,[u'Seafood'],,7050,,Hong Li Seafood Garden,tel:+65 6297 7767,,3.0,,,,,1 review,
0,"9 Bishan Place Junction 8 Shopping Centre #01-40 Junction 8 Shopping Centre, Singapore 579837 Singapore",Bishan,"1.35049,103.84873",Pizza,[u'Pizza'],Reservations,7051,,Pizza Hut,tel:+65 6356 4807,,3.0,,,,,2 reviews,
0,"1 Expo Drive Singapore Expo #01-64 Foyer 2, Singapore 486150 Singapore",Changi,"1.33371,103.95971",,[u'$'],,7052,"Lunch, Dinner",Subway,tel:+65 6822 0012,,3.0,,,,,5 reviews,
0,"28 Boon Lay Way Tradehub 21 Tradehub 21, #01-175/17, Singapore 609971 Singapore",Clementi,"1.32821,103.75166",Sushi,[u'Sushi'],,7053,,Sakae Sushi,tel:+65 6795 2201,,3.0,,,,,3 reviews,
0,"888 Woodlands Drive 50 #50-888 888 Plaza #01-729 888 Plaza, Singapore 730888 Singapore",Woodlands,"1.438386,103.795715",American,[u'American'],,7054,,KFC,tel:+65 6365 2259,,3.0,,,,,1 review,
0,"23 Mayo Street, Singapore 208323 Singapore",Central Area/City Area,"1.30413,103.85353",African,[u'African'],,7055,,3D Harmony Restaurant,,,3.0,,,,,1 review,
0,"11 Japanese Garden Road Fairway Club, Singapore 619229 Singapore",Jurong East,"1.33203,103.72563",Chinese,[u'Chinese'],,7056,,Yunnan View Restaurant,,,3.0,,,,,1 review,
0,"Toa Payoh Lor 7 Blk 19, #01-264, Singapore 310019 Singapore",Toa Payoh,"1.335464,103.85647","Steakhouse, Asian, Street Food, Singaporean","[u'$, Steakhouse, Asian, Street Food']",,7057,,Triios Corner,tel:+65 9062 3356,S$6 - S$14,3.0,,,,,1 review,
0,"1 Jurong West Central 2, #02-K9/K10 Jurong Point, Singapore 648886 Singapore",Jurong West,"1.34025,103.70656",,[],,7058,"Lunch, Dinner",Tuk Tuk Cha - Jurong Point,tel:+65 6260 4069,,3.0,,,,,1 review,
0,"Block 51 Old Airport Road Old Airport Road Hawkers' Centre #01-81 Old Airport Road Food Centre, Singapore 390051 Singapore",Aljunied,"1.30793,103.8857",,[],,7059,,Pasta Manna,tel:+65 9369 7074,,3.0,,,,,1 review,
0,"112 E East Coast Road 112 Katong #02-13 112 Katong, Singapore 428802 Singapore",Marine Parade,"1.30548,103.90483",Sushi,[u'Sushi'],,7060,,Sushi Tei,tel:+65 6636 3833,,3.0,,,,,2 reviews,
0,"36 Purvis St, Singapore 188613 Singapore",Central Area/City Area,"1.29656,103.85496",Thai,[u'Thai'],,7061,,Wang Yhingthai RSTNT,tel:+65 6339 1513,,3.0,,,,,1 review,
0,"695 East Coast Road Frankel Estate, Singapore 459059 Singapore", from East Coast Park,"1.31196,103.92189",Pub,[u'Pub'],,7062,,Iza,tel:+65 6385 2883,,3.0,,,,,1 review,
0,"Blk 151 Ang Mo Kio Avenue 5 #01-3030 Yio Chu Kang Grove, Singapore 560151 Singapore",Serangoon,"1.37669,103.84117",Chinese,[u'Chinese'],,7063,"Breakfast, Lunch, Dinner",Kow Loon Hong Kong Dim Sum,tel:+65 9685 9371,,3.0,,,,,2 reviews,
0,"50 Tiong Bahru Road, Link Hotel Rooftop, Singapore 168733 Singapore",,"1.28476,103.83436","Brew Pub, Bar, Fast food, Barbecue, Pub, Gastropub","[u'Brew Pub, Bar, Fast food, Barbecue']",,7064,,Lin Rooftop Bar,tel:+65 9487 4290,,3.0,,,,,1 review,
0,"67 Ubi Avenue 1 Starhub Green #01-02 Starhub Green, Singapore 408942 Singapore",Kampong Ubi,"1.324713,103.89263","American, Asian, Singaporean, Cafe, International","[u'$, American, Asian, Singaporean']",,7065,"Breakfast, Lunch, Dinner, Brunch",Rocky Master,tel:+65 6634 9487,S$10 - S$14,3.0,,,,,1 review,
0,"203 Bedok North Street 1 Floor Bedok Haven, Singapore 460203 Singapore",Bedok,"1.32575,103.92917",,[],,7066,,New REZKI Restaurant,tel:+65 6573 6837,,3.0,,,,,1 review,
0,"101 Upper Cross Street People's Park Centre People's Park Centre #01-02, Singapore 058357 Singapore",Outram,"1.285912,103.84388",Thai,"[u'$, Thai']",,7067,"Lunch, Dinner",Simply Aroi,tel:+65 9247 4870,S$7 - S$14,3.0,,,,,1 review,
0,"33 Lorong Kilat, Singapore 598132 Singapore",Anak Bukit,"1.34134,103.77234",,[],,7068,Dinner,D'Fuse Bistro,tel:+65 9363 6770,,3.0,,,,,1 review,
0,"44 Owen Rd, Singapore 210044 Singapore",Kampong Java,"1.31551,103.85034",,[],,7069,,Good Spice Carrot Cake,,,3.0,,,,,1 review,
0,"440A Pasir Panjang Road, Singapore 118783 Singapore", from Singapore Botanic Gardens,"1.29242,103.76836",,[],,7070,,Pra Thai Addiction,tel:+65 6774 7974,,3.0,,,,,1 review,
0,"1000 Ecp Marine Cove, Singapore 449876 Singapore",Marine Parade,"1.301443,103.9129",Indian,[u'Indian'],,7071,,My Briyani House,tel:+65 6742 5522,,3.0,,,,,2 reviews,
0,"Bedok 85 Food Center #01-248, Singapore 460085 Singapore", from East Coast Park,"1.32502,103.94105","Asian, Singaporean","[u'Asian, Singaporean']",,7072,,Chong Pang Huat,tel:+65 9100 1816,,3.0,,,,,1 review,
0,"2 Orchard Link Scape #02-02 Scape, Singapore 237978 Singapore",Somerset,"1.30111,103.83549",,[],,7073,"Lunch, Dinner",Chimney,,,3.0,,,,,1 review,
0,"1 Bukit Batok Central Link #04-01 West Mall, Singapore 658713 Singapore", from Night Safari,"1.35011,103.74922",,[],,7074,,Thai Taste Food,,,3.0,,,,,1 review,
0,"144 Upper Bukit Timah Road Beauty World Centre Basement 1 Beauty World, Singapore 588177 Singapore",Anak Bukit,"1.342412,103.7764","Asian, Singaporean","[u'Asian, Singaporean']",,7075,,May's Cafe,,,3.0,,,,,1 review,
0,"5 Straits View The Heart Marina One, West Tower, #01-11, Singapore 018935 Singapore",Central Area/City Area,"1.2773,103.85291","Steakhouse, Cafe, Australian","[u'Steakhouse, Cafe, Australian']",,7076,,Cafe Milligram,tel:+65 6282 9611,,3.5,,,,,3 reviews,
0,"879 Bukit Timah Road, Singapore 279892 Singapore",Holland Road,"1.33268,103.79112",,[],,7077,,King's Taco Shop,tel:+65 6463 1645,,3.0,,,,,1 review,
0,"144 Upper Bukit Timah Road Beauty World Centre #04-39, Singapore 588177 Singapore", from Singapore Botanic Gardens,"1.34238,103.77644",Chinese,[u'Chinese'],,7078,,Wei Ji Cooked Food,,,3.0,,,,,1 review,
0,"806 Woodlands Street 81, Singapore Singapore", from Singapore Zoo,"1.44134,103.78666","Asian, Singaporean, Malaysian","[u'Asian, Singaporean, Malaysian']",,7079,,Fair Inn Food Place,,,3.0,,,,,1 review,
0,"220 Orchard Road Midpoint Orchard, Singapore 238852 Singapore", from Orchard Road,"1.301732,103.83865",,[],,7080,,Co+Nut+ink,,,3.0,,,,,1 review,
0,"Funan Mall 107 North Bridge Road, Singapore Singapore", from Boat Quay,"1.2915,103.84973","Steakhouse, Pizza, Asian, Grill, Singaporean","[u'Steakhouse, Pizza, Asian, Grill']",,7081,,Collins Grille,,,3.0,,,,,1 review,
0,"85 Bedok North Rd, #01-24, Singapore 460085 Singapore", from East Coast Park,"1.32893,103.94046","Asian, Singaporean","[u'Asian, Singaporean']",,7082,,Chan BBQ,,,3.0,,,,,1 review,
0,"63 Jurong West Central 3 Jurong Point # B1 60 61, Singapore 648331 Singapore",,"1.33951,103.70523",,[],,7083,,Wee Nam Kee Hainanese Chicken Rice,,,3.0,,,,,2 reviews,
0,"3A International Business Park #01-10 Icon@Ibp, Singapore 609935 Singapore",,"1.32637,103.74894",,[],,7084,,Vivavox Cafe,,,3.0,,,,,1 review,
0,"216 Ang Mo Kio Avenue 4 #01-03 Kebun Baru Community Club, Singapore 569897 Singapore", from Singapore Zoo,"1.37298,103.83763",,[],Reservations,7085,,The Grumpy Bear,,,3.0,,,,,3 reviews,
0,"2 Tampines Central 5 #05-03 Century Square, Singapore 529509 Singapore",,"1.35236,103.94377",,[],,7086,,Texas Chicken,,,3.0,,,,,1 review,
0,"2 Tampines Central 5 #01-20 Century Square, Singapore 529509 Singapore",,"1.35236,103.94377",,[],,7087,,Teahouse by Soup Restaurant,,,3.0,,,,,2 reviews,
0,"1 Claymore Drive #01-06 Orchard Tower Rear Block Apartment, Singapore 229594 Singapore", from Singapore Botanic Gardens,"1.30757,103.82942",,[],,7088,,Senor Taco,,,3.0,,,,,1 review,
0,"Blk 160A, #01-01, Jalan Teck Whye, Multi Story Carpark, Singapore 681160 Singapore", from Singapore Zoo,"1.38044,103.75732",,[],,7089,,Rasa Rasa,,,3.0,,,,,1 review,
0,"1 Vista Exchange Green #B1-37/37A the Star, Singapore 138617 Singapore", from Singapore Botanic Gardens,"1.30678,103.78834",,[],,7090,,Pontian Wanton Noodle,tel:+65 6734 0060,,3.0,,,,,1 review,
0,"33 Sengkang West Avenue The Seletar Mall 9, Singapore 797653 Singapore",,"1.39132,103.87626",,[],,7091,,Pontian Wanton Noodle,,,3.0,,,,,1 review,
0,"Kallang Wave 1 Stadium Place #01-20, Singapore 397628 Singapore", from Singapore Flyer,"1.3037,103.87268",,[],,7092,,Old Chang Kee,,,3.0,,,,,1 review,
0,"1 Jelebu Road #02-10 Bukit Panjang Plaza, Singapore 677743 Singapore", from Singapore Zoo,"1.37994,103.76432",,[],,7093,,Nene Chicken,,,3.0,,,,,1 review,
0,"1 Hougang Street 91 Hougang 1 01-38 Hougang 1, Singapore 538692 Singapore",Trafalgar,"1.37528,103.87989",Italian,[u'Italian'],,7094,,Saizeriya,tel:+65 6312 8644,,3.0,,,,,1 review,
0,"1 Tras Link #01-07 Orchid Hotel, Singapore 078867 Singapore", from Chinatown,"1.27686,103.84387",,[],,7095,,Menya Sakura,,,3.0,,,,,1 review,
0,"3155 Commonwealth Avenue West #04-33 the Clementi Mall, Singapore 129588 Singapore", from Singapore Botanic Gardens,"1.31517,103.76459",,[],,7096,,Maki-San,,,3.0,,,,,2 reviews,
0,"Blk 450 Clementi Ave 3 #01-305, Singapore 120450 Singapore", from Singapore Botanic Gardens,"1.31354,103.76542",,[],,7097,,Kimly Dim Sum,,,3.0,,,,,2 reviews,
0,"Blk 221 Boon Lay Place #01-100 Boon Lay Shopping Centre, Singapore 640221 Singapore",,"1.34637,103.7125",,[],,7098,,Kimly Dim Sum,,,3.0,,,,,1 review,
0,"1 Tampines Walk #03-04 Our Tampines Hub Hometeamns Tampines, Singapore 528523 Singapore",,"1.35333,103.94065",,[],,7099,,I Am,,,3.0,,,,,1 review,
0,"727 Clementi West Street 2 #01-294, Singapore 120727 Singapore", from Singapore Botanic Gardens,"1.3042,103.76381",,[],,7100,,Hua Zai Fishball Noodle,tel:+65 8551 7551,,3.0,,,,,1 review,
0,"200 Victoria Street #1-06 Bugis Junction, Singapore 188021 Singapore", from Little India,"1.29966,103.85571",,[],,7101,,Honguo,,,3.0,,,,,2 reviews,
0,"50 Jurong Gateway Road Jem B1-39, Singapore 608549 Singapore",Jurong East,"1.33285,103.74333",Japanese,[u'Japanese'],,7102,,Yoshinoya,,,3.0,,,,,1 review,
0,"No. 3 Gateway Drive #01-11 Westgate, Singapore 608532 Singapore",,"1.33447,103.7427",,[],,7103,,Haagen Dazs,,,3.0,,,,,1 review,
0,"30 Raffles Place Chevron House Asia Square Tower 2, Singapore 018961 Singapore", from Marina Bay,"1.278392,103.85084",,[],,7104,"Lunch, Dinner",Guzman y Gomez,tel:+65 6702 3200,,3.0,,,,,1 review,
0,"31 Ah Hood Road, Hometeamns-Jom #01-06, Singapore 329979 Singapore", from Little India,"1.32902,103.84868",,[],Reservations,7105,,Grub Burger + Noodle Bar,,,3.0,,,,,1 review,
0,"Blk 679 Jurong West Central 1, #01-02, Singapore 640679 Singapore",,"1.34466,103.70603",,[],,7106,,Gem's Grill,,,3.0,,,,,2 reviews,
0,"1 Lower Kent Ridge Road #01/09/19/20, Singapore 119082 Singapore", from Singapore Botanic Gardens,"1.29389,103.78474",,[],,7107,,Crave,,,3.0,,,,,1 review,
0,"Blk 156 Yishun St 11 #01-106, Singapore 760156 Singapore", from Singapore Zoo,"1.43191,103.83357",,[],,7108,,Coba Coba,,,3.0,,,,,1 review,
0,"180 Kitchener Road #2-04 City Square Mall, Singapore 208539 Singapore", from Little India,"1.31133,103.85661",,[],,7109,,Chiak Lah!,,,3.0,,,,,1 review,
0,"60 Paya Lebar Road Paya Lebar Square # 02 18 19, Singapore 409051 Singapore", from East Coast Park,"1.31881,103.89258",,[],,7110,,Chicken Run Restaurant-Paya Lebar Square,,,3.0,,,,,1 review,
0,"12 Kallang Avenue #02-13 Aperia Mall, Singapore 339511 Singapore",Kallang,"1.31041,103.86412",,[],,7111,"Lunch, Dinner",Little Little Thai Kitchen,tel:+65 6242 5051,,3.0,,,,,1 review,
0,"822 Tampines Street 81 #01-186 Tampines Grove, Singapore 520822 Singapore",,"1.34834,103.93436",,[],,7112,,A1 Penang Chendol,,,3.0,,,,,1 review,
0,"1 Tampines Walk #1-43 Our Tampines Hub, Singapore 528523 Singapore",,"1.35333,103.94065",,[],,7113,,Tbc - Toko Burgers and Cheesesteaks,,,3.0,,,,,3 reviews,
0,"448 Clementi Avenue 3 #01-01, Singapore 120448 Singapore",Clementi,"1.31318,103.76453","Asian, Singaporean","[u'$, Asian, Singaporean']",,7114,,Kaka Sugarcane,tel:+65 9117 3251,,3.0,,,,,1 review,
0,"3155 Commonwealth Avenue West The Clementi Mall, Singapore 129588 Singapore", from Singapore Botanic Gardens,"1.31517,103.76459","Asian, Singaporean","[u'Asian, Singaporean']",,7115,,Kaffe and Toast,tel:+65 9366 0322,,3.0,,,,,1 review,
0,"80 Mohamed Sultan Road Floor 01 the Pier At Robertson 13, Singapore 239013 Singapore",Robertson Quay,"1.29129,103.84052","Mediterranean, Middle Eastern","[u'Mediterranean, Middle Eastern']",,7116,,Tazeh,tel:+65 6238 8519,,3.0,,,,,1 review,
0,"420A Clementi Avenue 1 Floor Casa Clementi #01-01, Singapore 121420 Singapore",Clementi,"1.30984,103.76867",Seafood,[u'Seafood'],,7117,,Captain Hook Food Shack,,,3.0,,,,,2 reviews,
0,"965 Upper Serangoon Road Mee Sek FoodCourt 2nd Stall: Blk 805 Hougang Coffeeshop, Singapore 534721 Singapore",,"1.36191,103.88661","Asian, Singaporean","[u'Asian, Singaporean']",,7118,,Yi Ji Fried Hokkien Prawn Mee,tel:+65 8525 2167,,3.0,,,,,1 review,
0,"2 Orchard Turn Ion Orchard #B3-20 ION Orchard, Singapore 238801 Singapore",Boulevard,"1.30408,103.83181",Seafood,[u'Seafood'],,7119,,Fish & Co.,tel:+65 6509 8259,,3.0,,,,,1 review,
0,"1 Maju Avenue Myvillage At Serangoon Garden #b1-25, Singapore 556679 Singapore",Serangoon,"1.36504,103.86523",Thai,[u'Thai'],,7120,,Gu Thai,,,3.0,,,,,1 review,
0,"5 Stadium Walk #01-33/35 Kallang Leisure Park, Singapore 397693 Singapore",Tanjong Rhu,"1.30241,103.87646",Thai,"[u'$, Thai']",,7121,,Thai Express,tel:+65 6241 9501,S$8 - S$15,3.0,,,,,1 review,
0,"401 Macpherson Road Macpherson Mall, Singapore 368125 Singapore",,"1.33178,103.87975",,[],,7122,,Chat & Chow Casual Dining,tel:+65 6622 6037,,3.0,,,,,1 review,
0,"2 Orchard Turn Ion Orchard B4-54 Ion Orchard S23801, Singapore 238801 Singapore",Boulevard,"1.30408,103.83181",Japanese,[u'Japanese'],,7123,,Menya Kaiko,tel:+65 6509 8150,,3.0,,,,,1 review,
0,"Block 158 Mei Ling Street Mei Ling Heights 01-74, Singapore 140158 Singapore",Mei Chin,"1.292246,103.80206",German,[u'German'],,7124,,Bavaria Haus,tel:+65 9833 7486,,3.0,,,,,1 review,
0,"125 East Coast Road, Singapore 428810 Singapore",Marine Parade,"1.30603,103.90468",Thai,[u'Thai'],,7125,,Baan By Rochor Thai,,,3.0,,,,,1 review,
0,"311 New Upper Changi Road Bedok Mall B2-28 Bedok Mall, Singapore 467360 Singapore", from East Coast Park,"1.324877,103.92922",,[],,7126,,Lou Yau,tel:+65 6844 9979,,3.0,,,,,1 review,
0,"371 Beach Road Keypoint, Singapore 199597 Singapore",Crawford,"1.30218,103.86247",,[],,7127,,Mong Hing Teochew Restaurant,tel:+65 6223 4588,,3.0,,,,,1 review,
