id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date
1163696816245882880,1163696816245882880,1566281916000,2019-08-20,14:18:36,+08,316805062,zidaneong,Zidane Ong,,Nam Seng Wanton Noodles for Lunch today…  https://www.instagram.com/p/B1YB52Gn6m1/?igshid=y5yczvodl5is …,[],['https://www.instagram.com/p/B1YB52Gn6m1/?igshid=y5yczvodl5is'],[],0,0,0,[],[],https://twitter.com/zidaneong/status/1163696816245882880,False,,0,,"1.283395,103.844376,0.1km",,,,,"[{'user_id': '316805062', 'username': 'zidaneong'}]",
1163669094136070144,1163669094136070144,1566275306000,2019-08-20,12:28:26,+08,3255504014,dana19971014,曹效东,Porcelain Hotel,#Different cultures in Singapore pic.twitter.com/ZRuJUtoGMU – at Porcelain Hotel,[],[],"['https://pbs.twimg.com/media/ECYuwLlUwAA2nyR.jpg', 'https://pbs.twimg.com/media/ECYuwLkU4AUZNw8.jpg', 'https://pbs.twimg.com/media/ECYuwLkUEAMI28H.jpg', 'https://pbs.twimg.com/media/ECYuwLjUYAAuYQ7.jpg']",0,0,0,['#different'],[],https://twitter.com/Dana19971014/status/1163669094136070144,False,,0,,"1.283395,103.844376,0.1km",,,,,"[{'user_id': '3255504014', 'username': 'Dana19971014'}]",
1163656688194531329,1163656688194531329,1566272348000,2019-08-20,11:39:08,+08,2989156602,jl2dx,j☺︎m@🇲🇾,,I'm at Sri Mariamman Temple in Singapore https://www.swarmapp.com/c/kSLkVx869bO ,[],['https://www.swarmapp.com/c/kSLkVx869bO'],[],0,0,0,[],[],https://twitter.com/jl2dx/status/1163656688194531329,False,,0,,"1.283395,103.844376,0.1km",,,,,"[{'user_id': '2989156602', 'username': 'jl2dx'}]",
1163618434912944128,1163618434912944128,1566263228000,2019-08-20,09:07:08,+08,1158228071733977088,jtrx4lf3kjjrhdz,宗凯,Hotel 1887, pic.twitter.com/DGg2wBXVyc – at Hotel 1887,[],[],"['https://pbs.twimg.com/media/ECYAvHlUcAEp9Ir.jpg', 'https://pbs.twimg.com/media/ECYAwRDUcAEaBo7.jpg', 'https://pbs.twimg.com/media/ECYAxY0VAAA6d4z.jpg', 'https://pbs.twimg.com/media/ECYAyeqUEAIbzYM.jpg']",0,0,0,[],[],https://twitter.com/jtrX4LF3kjJrhDZ/status/1163618434912944128,False,,0,,"1.283395,103.844376,0.1km",,,,,"[{'user_id': '1158228071733977088', 'username': 'jtrX4LF3kjJrhDZ'}]",
1163611481499291648,1163611481499291648,1566261570000,2019-08-20,08:39:30,+08,1158228071733977088,jtrx4lf3kjjrhdz,宗凯,Hotel 1887,早饭迟四盘，纪念第四次来🇸🇬 pic.twitter.com/9ul8R8jazC – at Hotel 1887,[],[],"['https://pbs.twimg.com/media/ECX6aloVUAAIIJe.jpg', 'https://pbs.twimg.com/media/ECX6bhqU8AA-4Iq.jpg', 'https://pbs.twimg.com/media/ECX6cmUU0AESj5A.jpg', 'https://pbs.twimg.com/media/ECX6doJU4AAmGUB.jpg']",0,0,0,[],[],https://twitter.com/jtrX4LF3kjJrhDZ/status/1163611481499291648,False,,0,,"1.283395,103.844376,0.1km",,,,,"[{'user_id': '1158228071733977088', 'username': 'jtrX4LF3kjJrhDZ'}]",
1163595732403675138,1163595732403675138,1566257815000,2019-08-20,07:36:55,+08,1158228071733977088,jtrx4lf3kjjrhdz,宗凯,Hotel 1887, pic.twitter.com/3Samrr7if7 – at Hotel 1887,[],[],"['https://pbs.twimg.com/media/ECXsGhGVUAAWnwT.jpg', 'https://pbs.twimg.com/media/ECXsHgZU4AU_NvO.jpg', 'https://pbs.twimg.com/media/ECXsIizUIAA1fV8.jpg', 'https://pbs.twimg.com/media/ECXsJTfUEAAqZxJ.jpg']",0,0,0,[],[],https://twitter.com/jtrX4LF3kjJrhDZ/status/1163595732403675138,False,,0,,"1.283395,103.844376,0.1km",,,,,"[{'user_id': '1158228071733977088', 'username': 'jtrX4LF3kjJrhDZ'}]",
1163508798801055744,1163508798801055744,1566237089000,2019-08-20,01:51:29,+08,1158228071733977088,jtrx4lf3kjjrhdz,宗凯,Hotel 1887, pic.twitter.com/yJiH2vDHnh – at Hotel 1887,[],[],['https://pbs.twimg.com/media/ECWdEfPUwAA5jup.jpg'],0,0,0,[],[],https://twitter.com/jtrX4LF3kjJrhDZ/status/1163508798801055744,False,,0,,"1.283395,103.844376,0.1km",,,,,"[{'user_id': '1158228071733977088', 'username': 'jtrX4LF3kjJrhDZ'}]",
1163296173316177922,1163296173316177922,1566186395000,2019-08-19,11:46:35,+08,22704314,chrissbell,Chris Bell,,I never get tired of seeing blue skies 🙌🏼😎 - wishing everyone a great week ahead 🙏🏼 #singapore pic.twitter.com/Cx06PULkAg,[],[],['https://pbs.twimg.com/media/ECTbsNLUcAI5L9G.jpg'],0,0,0,['#singapore'],[],https://twitter.com/chrissbell/status/1163296173316177922,False,,0,,"1.283395,103.844376,0.1km",,,,,"[{'user_id': '22704314', 'username': 'chrissbell'}]",
1164439199728189440,1164439199728189440,1566458914000,2019-08-22,15:28:34,+08,99211976,cooaloha,nikki_c,,"We treated ourselves at Tiffin Room Lunch Buffet in Raffles Hotel as it “maybe the last luxury supper” and it literally was my very last one.   Didn’t go n sit in Long Bar as there’s so many ppls waiting, but…  https://www.instagram.com/p/B1dTf1YhejN/?igshid=mmbjpsuomc78 …",[],['https://www.instagram.com/p/B1dTf1YhejN/?igshid=mmbjpsuomc78'],[],0,0,0,[],[],https://twitter.com/cooaloha/status/1164439199728189440,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '99211976', 'username': 'cooaloha'}]",
1164420405588836353,1164420405588836353,1566454433000,2019-08-22,14:13:53,+08,393246404,monicaraces,Monica Torres,,"I’ve met some of the coolest, nicest, most interesting people through my travels in sport. So happy you made it to my hood 😇 Nice to see youuuu Che @ CHIJMES  https://www.instagram.com/p/B1dK9AWlhVo/?igshid=bfl85dmtbyrc …",[],['https://www.instagram.com/p/B1dK9AWlhVo/?igshid=bfl85dmtbyrc'],[],0,0,0,[],[],https://twitter.com/monicaraces/status/1164420405588836353,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '393246404', 'username': 'monicaraces'}]",
1164313193461583872,1164313193461583872,1566428871000,2019-08-22,07:07:51,+08,552297293,stancheesc,Stanley_Chee,,Tropicana by: The Electric Canvas Stamford Court Clock Singapore Night Festival 2019 23 - 31 August 2019 7.30pm - 12am  https://bit.ly/SNF-NightLights   http://www.nightfestival.sg  (Media Preview) . . The Stamford Court clock…  https://www.instagram.com/p/B1bysZDnbI6/?igshid=r0bo08iog9sn …,[],"['https://bit.ly/SNF-NightLights', 'http://www.nightfestival.sg', 'https://www.instagram.com/p/B1bysZDnbI6/?igshid=r0bo08iog9sn']",[],0,0,0,[],[],https://twitter.com/StanCheeSC/status/1164313193461583872,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '552297293', 'username': 'StanCheeSC'}]",
1164313077669494785,1164313077669494785,1566428844000,2019-08-22,07:07:24,+08,552297293,stancheesc,Stanley_Chee,,Waves of Time by: Chips & Toon (Projection Mapping Assistance By The Electric Canvas) CHIJMES Singapore Night Festival 2019 23 - 31 August 2019 7.30pm -…  https://www.instagram.com/p/B1bxkhiH9tn/?igshid=1w9q2823l1uod …,[],['https://www.instagram.com/p/B1bxkhiH9tn/?igshid=1w9q2823l1uod'],[],0,0,0,[],[],https://twitter.com/StanCheeSC/status/1164313077669494785,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '552297293', 'username': 'StanCheeSC'}]",
1164223540880523264,1164223540880523264,1566407497000,2019-08-22,01:11:37,+08,19229994,marinaanne,MarinaAnne,,"What would there be if this man hadn't ""found"" #Singapore?   I still wouldn't line up for that sweet #singaporesling @ Raffles Hotel Singapore  https://www.instagram.com/p/B1bxbdelAu8/?igshid=1owc52mhxla6o …",[],['https://www.instagram.com/p/B1bxbdelAu8/?igshid=1owc52mhxla6o'],[],1,0,0,"['#singapore', '#singaporesling']",[],https://twitter.com/MarinaAnne/status/1164223540880523264,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '19229994', 'username': 'MarinaAnne'}]",
1164183887330729984,1164183887330729984,1566398042000,2019-08-21,22:34:02,+08,452873629,525711055,トシ@シンガポール生活,Chijmes,行くなら夜の方がいいです pic.twitter.com/YyN3Ng4R0P – at Chijmes,[],[],"['https://pbs.twimg.com/media/ECgDEJBVUAAkFfd.jpg', 'https://pbs.twimg.com/media/ECgDEJBUcAEsXve.jpg']",0,0,0,[],[],https://twitter.com/525711055/status/1164183887330729984,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '452873629', 'username': '525711055'}]",
1164183173124804608,1164183173124804608,1566397872000,2019-08-21,22:31:12,+08,609393,followlin,Peter Lin,,"Matcha Houjicha Latte Ice Blend. A drink that is exclusive to this outlet in Chijmes, a refreshing drink and a great alternative to the ice cream offering. ····· Address: Hvala CHIJMES. 30 Victoria St, Singapore…  https://www.instagram.com/p/B1bfEuaHRCA/?igshid=1ls2k36woonsa …",[],['https://www.instagram.com/p/B1bfEuaHRCA/?igshid=1ls2k36woonsa'],[],0,0,0,[],[],https://twitter.com/followLin/status/1164183173124804608,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '609393', 'username': 'followLin'}]",
1164150901965070338,1164150901965070338,1566390178000,2019-08-21,20:22:58,+08,543352812,theodev,Théo Devred,Raffles Hotel,"Thanks to the #KrisShop team for a great event - and congrats for the launch of a brand new website, with many exciting initiatives to come. Watch this space!  #Personalization #CustomerJourney #WelcomeToKrisShop pic.twitter.com/BxOoCwj37V – at Raffles Hotel",[],[],"['https://pbs.twimg.com/media/ECflD9tUYAIkELK.jpg', 'https://pbs.twimg.com/media/ECflD9sUEAEqLG3.jpg', 'https://pbs.twimg.com/media/ECflD9tVAAAKhcV.jpg']",0,1,2,"['#krisshop', '#personalization', '#customerjourney', '#welcometokrisshop']",[],https://twitter.com/Theodev/status/1164150901965070338,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '543352812', 'username': 'Theodev'}]",
1164143512016678914,1164143512016678914,1566388416000,2019-08-21,19:53:36,+08,774166047830061056,so_tricky_,so_tRicky,Raffles Long Bar,"You can't visit Singapore without tasting a 1915 Gin Sling, far better than Singapore Sling... #singaporesling #raffleshotel pic.twitter.com/NmQmVTMrX1 – at Raffles Long Bar",[],[],['https://pbs.twimg.com/media/ECfeVtsVUAAqH0L.jpg'],0,0,0,"['#singaporesling', '#raffleshotel']",[],https://twitter.com/so_tRicky_/status/1164143512016678914,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '774166047830061056', 'username': 'so_tRicky_'}]",
1164088436153733120,1164088436153733120,1566375285000,2019-08-21,16:14:45,+08,578673332,lauren_gun,Lauren Gunatileka,Raffles City Convention Centre,"“If you have the capacity to help others, then do it!” - @Yunus_Centre pic.twitter.com/kobeQE8r5u – at Raffles City Convention Centre",['yunus_centre'],[],['https://pbs.twimg.com/media/ECesQlaUEAAUbX5.jpg'],0,1,0,[],[],https://twitter.com/lauren_gun/status/1164088436153733120,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '578673332', 'username': 'lauren_gun'}, {'user_id': '69231483', 'username': 'Yunus_Centre'}]",
1164070264025387010,1164070264025387010,1566370952000,2019-08-21,15:02:32,+08,578673332,lauren_gun,Lauren Gunatileka,Raffles City Tower,"I love that the #saparibalive conference set was built out of re-board, a safe and recyclable material! pic.twitter.com/J4WMjiJDnt – at Raffles City Tower",[],[],['https://pbs.twimg.com/media/ECebu1mVUAYTQeJ.jpg'],0,2,3,['#saparibalive'],[],https://twitter.com/lauren_gun/status/1164070264025387010,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '578673332', 'username': 'lauren_gun'}]",
1164069024088518657,1164069024088518657,1566370657000,2019-08-21,14:57:37,+08,578673332,lauren_gun,Lauren Gunatileka,Raffles City Convention Centre,One of our awesome @SAPAriba suppliers @DimensionDataAU shares their view of how to simplify integration projects at #saparibalive pic.twitter.com/ZbWB1sEZbh – at Raffles City Convention Centre,"['sapariba', 'dimensiondataau']",[],['https://pbs.twimg.com/media/ECeamoOU0AAEqaM.jpg'],0,1,1,['#saparibalive'],[],https://twitter.com/lauren_gun/status/1164069024088518657,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '578673332', 'username': 'lauren_gun'}, {'user_id': '19692276', 'username': 'SAPAriba'}, {'user_id': '101887804', 'username': 'DimensionDataAU'}]",
1164008204516253696,1164008204516253696,1566356156000,2019-08-21,10:55:56,+08,452873629,525711055,トシ@シンガポール生活,Chijmes,映画クレイジーリッチの撮影場所のチャイムス 昔の修道院で、今はお洒落なバーとかありました pic.twitter.com/RJWyJn5SJ0 – at Chijmes,[],[],"['https://pbs.twimg.com/media/ECdjSYhU0AAvOu7.jpg', 'https://pbs.twimg.com/media/ECdjSYjU0AAxxnR.jpg']",0,0,0,[],[],https://twitter.com/525711055/status/1164008204516253696,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '452873629', 'username': '525711055'}]",
1163819681209147394,1163819681209147394,1566311209000,2019-08-20,22:26:49,+08,45339620,itstracyp,tracy joy phillips,,I call this look “the wheel deal” 😂 xxx #visualcues #tjpootd @ Raffles Hotel Singapore  https://www.instagram.com/p/B1Y5xo_h9oj/?igshid=bdlw7zyg5ild …,[],['https://www.instagram.com/p/B1Y5xo_h9oj/?igshid=bdlw7zyg5ild'],[],0,0,0,"['#visualcues', '#tjpootd']",[],https://twitter.com/itstracyp/status/1163819681209147394,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '45339620', 'username': 'itstracyp'}]",
1163783435313434624,1163783435313434624,1566302567000,2019-08-20,20:02:47,+08,609393,followlin,Peter Lin,,"Fish roe with sambal chinchalok & petai beans, Hong Kong Kai Lan Special, Fried Oysters Orh Chien, USDA black Angus ""Choice"" Rib eye,  Beef fat  (Heart Attack) fried rice and wedges, Boss Bee Hoon, Smoked Pork Curry…  https://www.instagram.com/p/B1YpSV5nVyY/?igshid=3yn0vbti8d0d …",[],['https://www.instagram.com/p/B1YpSV5nVyY/?igshid=3yn0vbti8d0d'],[],0,0,0,[],[],https://twitter.com/followLin/status/1163783435313434624,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '609393', 'username': 'followLin'}]",
1163748322743422976,1163748322743422976,1566294196000,2019-08-20,17:43:16,+08,70098025,boatham,Boatham,,จะซื้อน้ำกินก็เล็งอยู่ตั้งนานว่ากี่ $ #มาริโอ้แลนด์ก็มา #ไม่ได้แก่แค่ตาไม่ดี @ Long Bar  https://www.instagram.com/p/B1YZU9eHERq/?igshid=1hvub21jb142a …,[],['https://www.instagram.com/p/B1YZU9eHERq/?igshid=1hvub21jb142a'],[],0,0,0,"['#มาริโอ้แลนด์ก็มา', '#ไม่ได้แก่แค่ตาไม่ดี']",[],https://twitter.com/Boatham/status/1163748322743422976,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '70098025', 'username': 'Boatham'}]",
1163740290043150337,1163740290043150337,1566292281000,2019-08-20,17:11:21,+08,6150222,colinmat,Colin Mattson,,Bring on the Singapore Sling! @ Raffles Hotel Singapore  https://www.instagram.com/p/B1YVrGrHbpB/?igshid=1lvtpxfkrbzn6 …,[],['https://www.instagram.com/p/B1YVrGrHbpB/?igshid=1lvtpxfkrbzn6'],[],0,0,1,[],[],https://twitter.com/colinmat/status/1163740290043150337,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '6150222', 'username': 'colinmat'}]",
1163683354094555138,1163683354094555138,1566278706000,2019-08-20,13:25:06,+08,54125793,danokwan,Tifenn Dano Kwan,Fairmont Ballroom,Really excited to welcome a thousand attendees to  #SAPAribaLive in Singapore -countdown has started and rehearsals are on the way. See you tomorrow for a great show! pic.twitter.com/W8Ox4qbr7c – at Fairmont Ballroom,[],[],"['https://pbs.twimg.com/media/ECY7lZdWwAA00S9.jpg', 'https://pbs.twimg.com/media/ECY7v-TXkAA3Ktr.jpg']",0,3,9,['#saparibalive'],[],https://twitter.com/DanoKwan/status/1163683354094555138,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '54125793', 'username': 'DanoKwan'}]",
1163482328884273154,1163482328884273154,1566230778000,2019-08-20,00:06:18,+08,113470254,anangrysnatch,Hiak Kor,,"_ Out to prove that modern Mexican cuisine is about more than just burritos & nachos, refreshed restaurant @ElMeroMeroSg has swing opened her doors again after some serious refurbishing. _ Brought to you by the same…  https://www.instagram.com/p/B1WgXB9FN6K/?igshid=h2dtnzw9laer …",['elmeromerosg'],['https://www.instagram.com/p/B1WgXB9FN6K/?igshid=h2dtnzw9laer'],[],0,0,0,[],[],https://twitter.com/AnAngrySnatch/status/1163482328884273154,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '113470254', 'username': 'AnAngrySnatch'}, {'user_id': '3256166874', 'username': 'elmeromeroSG'}]",
1163469434146742273,1163469434146742273,1566227703000,2019-08-19,23:15:03,+08,76030161,davidkelly07,David Kelly,,Another wonderful evening at #Chijmes and a light projection to view on the way home #singapore #lightart @ CHIJMES  https://www.instagram.com/p/B1WagMCl9Qe/?igshid=15i3r8vkcac7b …,[],['https://www.instagram.com/p/B1WagMCl9Qe/?igshid=15i3r8vkcac7b'],[],0,0,0,"['#chijmes', '#singapore', '#lightart']",[],https://twitter.com/davidkelly07/status/1163469434146742273,False,,0,,"1.294801,103.851959,0.1km",,,,,"[{'user_id': '76030161', 'username': 'davidkelly07'}]",
1164171152475869184,1164171152475869184,1566395006000,2019-08-21,21:43:26,+08,291721784,mike5h4d0w,Michael Santana,,Mirror #maze at #sciencecentresg @ Science Centre Singapore  https://www.instagram.com/p/B1bZm1QhPM-/?igshid=z0y89571z1lv …,[],['https://www.instagram.com/p/B1bZm1QhPM-/?igshid=z0y89571z1lv'],[],0,0,0,"['#maze', '#sciencecentresg']",[],https://twitter.com/Mike5h4d0w/status/1164171152475869184,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '291721784', 'username': 'Mike5h4d0w'}]",
1164169842846392320,1164169842846392320,1566394694000,2019-08-21,21:38:14,+08,291721784,mike5h4d0w,Michael Santana,,#fire #tornado at #sciencecentresg @ Science Centre Singapore  https://www.instagram.com/p/B1bZAwSBSwP/?igshid=zn7m61xxx4tq …,[],['https://www.instagram.com/p/B1bZAwSBSwP/?igshid=zn7m61xxx4tq'],[],0,0,0,"['#fire', '#tornado', '#sciencecentresg']",[],https://twitter.com/Mike5h4d0w/status/1164169842846392320,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '291721784', 'username': 'Mike5h4d0w'}]",
1162347483189538816,1162347483189538816,1565960210000,2019-08-16,20:56:50,+08,477235645,avrilxxiii,Aprylle Marie Factor 💫,Science Centre Singapore,"in a bit, stargazing at the Observatory 🌕💫🌟 🤓 – at Science Centre Singapore",[],[],[],0,0,0,[],[],https://twitter.com/avrilxxiii/status/1162347483189538816,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '477235645', 'username': 'avrilxxiii'}]",
1161986147234353153,1161986147234353153,1565874060000,2019-08-15,21:01:00,+08,287271975,ignaciolauna,Ignacio Launa,,"""One person's crazyness is another person's reality"" - Tim Burton. @ Science Centre Singapore  https://www.instagram.com/p/B1L3-3oFPac/?igshid=1lcrcy0qfrvaf …",[],['https://www.instagram.com/p/B1L3-3oFPac/?igshid=1lcrcy0qfrvaf'],[],0,0,0,[],[],https://twitter.com/ignaciolauna/status/1161986147234353153,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '287271975', 'username': 'ignaciolauna'}]",
1159324514947223552,1159324514947223552,1565239478000,2019-08-08,12:44:38,+08,3222027283,eos_sg,Earth Observatory SG,Science Centre Singapore,"The programmes team from @ArtSciMuseum trying out ‘Save Grandma’, one of the seven #DynamicEarthGames produced by EOS and @BohoInteractive pic.twitter.com/e5dNhIZw1t – at Science Centre Singapore","['artscimuseum', 'bohointeractive']",[],['https://pbs.twimg.com/media/EBa_f1PU8AAiX9Z.jpg'],0,2,2,['#dynamicearthgames'],[],https://twitter.com/EOS_SG/status/1159324514947223552,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '3222027283', 'username': 'EOS_SG'}, {'user_id': '243968939', 'username': 'ArtSciMuseum'}, {'user_id': '284964405', 'username': 'BohoInteractive'}]",
1155337516817494017,1155337516817494017,1564288903000,2019-07-28,12:41:43,+08,838552299706331136,_boyyohboyy_,懋加,,I'm at Science Centre Singapore - @sciencecentresg in Singapore https://www.swarmapp.com/c/hcmYsTEtnEF ,['sciencecentresg'],['https://www.swarmapp.com/c/hcmYsTEtnEF'],[],0,0,0,[],[],https://twitter.com/_boyyohboyy_/status/1155337516817494017,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '838552299706331136', 'username': '_boyyohboyy_'}, {'user_id': '102244096', 'username': 'ScienceCentreSG'}]",
1152196383543353344,1152196383543353344,1563539999000,2019-07-19,20:39:59,+08,264575100,fishssnet,JanetLim,,"When my little Dino 🦕meets the t-Rex🦖.  Start young they say.  But too young... I know 🤣🤣.  Oh well, he is mostly in the carrier again today. But it’s good that we get to go out today.  #jaylencjh @ Science Centre…  https://www.instagram.com/p/B0GUHQ7Hy5G/?igshid=297xsaatnxgq …",[],['https://www.instagram.com/p/B0GUHQ7Hy5G/?igshid=297xsaatnxgq'],[],0,0,0,['#jaylencjh'],[],https://twitter.com/fishssNet/status/1152196383543353344,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '264575100', 'username': 'fishssNet'}]",
1152137470240337920,1152137470240337920,1563525953000,2019-07-19,16:45:53,+08,219626462,ndaylens,Lenie,,Too busy changing the world...  #gabiethewanderer #flashbackfriday #sciencecentresingapore #sciencecentre #educational #science #wheninsg #singapore #visitsingapore #singapore2019 #travelasia #asiatravel…  https://www.instagram.com/p/B0F5ToQpeLw/?igshid=1fec4h14e8y1y …,[],['https://www.instagram.com/p/B0F5ToQpeLw/?igshid=1fec4h14e8y1y'],[],0,0,0,"['#gabiethewanderer', '#flashbackfriday', '#sciencecentresingapore', '#sciencecentre', '#educational', '#science', '#wheninsg', '#singapore', '#visitsingapore', '#singapore2019', '#travelasia', '#asiatravel']",[],https://twitter.com/Ndaylens/status/1152137470240337920,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '219626462', 'username': 'Ndaylens'}]",
1151336222037430277,1151336222037430277,1563334920000,2019-07-17,11:42:00,+08,937033190,illusionpurple,MirrorPurple Is Turning Older in 6 Days,Sound Exhibition @ Science Centre,I should go back one day... But its always so far away...  WHY ARE ALL THE GOOD SHIT FAR AWAY FROM ME. pic.twitter.com/mtu1x3xHwj – at Sound Exhibition @ Science Centre,[],[],['https://pbs.twimg.com/media/D_peLcJVAAA5zOf.jpg'],0,0,1,[],[],https://twitter.com/illusionpurple/status/1151336222037430277,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '937033190', 'username': 'illusionpurple'}]",
1149588826181865472,1149588826181865472,1562918309000,2019-07-12,15:58:29,+08,126839242,papalovel,LovelDC,,Child's play 🌶 . . . #colorful#LDC#boomerang#boomerangeStills#like4like#LovelDC#instamood #pinoypride#followforfollow#asianboy#smile#amazing#SGPH…  https://www.instagram.com/p/BzzyVWDFRe6/?igshid=bqpygo5z4j1 …,[],['https://www.instagram.com/p/BzzyVWDFRe6/?igshid=bqpygo5z4j1'],[],0,0,0,[],[],https://twitter.com/PapaLovel/status/1149588826181865472,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '126839242', 'username': 'PapaLovel'}]",
1147757971809734657,1147757971809734657,1562481799000,2019-07-07,14:43:19,+08,343187541,ralpheaquino,keeno,,I'm at Science Centre Singapore - @sciencecentresg in Singapore https://www.swarmapp.com/c/1tGvGn68Ypx ,['sciencecentresg'],['https://www.swarmapp.com/c/1tGvGn68Ypx'],[],0,0,0,[],[],https://twitter.com/ralpheaquino/status/1147757971809734657,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '343187541', 'username': 'ralpheaquino'}, {'user_id': '102244096', 'username': 'ScienceCentreSG'}]",
1147446965543849985,1147446965543849985,1562407649000,2019-07-06,18:07:29,+08,191308095,hsienhsienzi,Esther Ho,,Dino Quest Part II: - creating his own virtual dinosaur 🦕  Side track... Didi’s horrified face when he meets the green guy for the first time! • • #kylerliow #kyzenliow #hsienhsienzi #thejoyofparenting…  https://www.instagram.com/p/BzkkUZvHnvb/?igshid=17wf9h4rywt50 …,[],['https://www.instagram.com/p/BzkkUZvHnvb/?igshid=17wf9h4rywt50'],[],0,0,0,"['#kylerliow', '#kyzenliow', '#hsienhsienzi', '#thejoyofparenting']",[],https://twitter.com/HsienHsienZi/status/1147446965543849985,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '191308095', 'username': 'HsienHsienZi'}]",
1147438022922788864,1147438022922788864,1562405517000,2019-07-06,17:31:57,+08,191308095,hsienhsienzi,Esther Ho,,Here goes Part I of his Dino Quest journey... • • #kylerliow #kyzenliow #hsienhsienzi #thejoyofparenting #littleandbrave #preemie #preemiebrothers #dinoquest #sgmom #sgkids #sgbaby @ Dinosaurs Live Exhibition  https://www.instagram.com/p/BzkgQUPHBgp/?igshid=1k1yr4kcav52y …,[],['https://www.instagram.com/p/BzkgQUPHBgp/?igshid=1k1yr4kcav52y'],[],0,0,0,"['#kylerliow', '#kyzenliow', '#hsienhsienzi', '#thejoyofparenting', '#littleandbrave', '#preemie', '#preemiebrothers', '#dinoquest', '#sgmom', '#sgkids', '#sgbaby']",[],https://twitter.com/HsienHsienZi/status/1147438022922788864,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '191308095', 'username': 'HsienHsienZi'}]",
1146650179547742210,1146650179547742210,1562217681000,2019-07-04,13:21:21,+08,829024399814635521,joanniemeep,JoannieMeep,,DinoQuest || Science Centre Singapore || Created a Dinosuar and called it Joanniesuar 😂 #twitchaffiliate #twitch #twitchstreams #SupportSmallStreams #supporttheweeb #singaporean #twitchstreamer…  https://www.instagram.com/p/Bze5_XEn5Qv/?igshid=pd0tcjgfeuvc …,[],['https://www.instagram.com/p/Bze5_XEn5Qv/?igshid=pd0tcjgfeuvc'],[],0,0,4,"['#twitchaffiliate', '#twitch', '#twitchstreams', '#supportsmallstreams', '#supporttheweeb', '#singaporean', '#twitchstreamer']",[],https://twitter.com/JoannieMeep/status/1146650179547742210,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '829024399814635521', 'username': 'JoannieMeep'}]",
1145832111057846272,1145832111057846272,1562022638000,2019-07-02,07:10:38,+08,431588395,awinsomelife,Melvin Lee & Jacqueline Teo,,"Silly things I do when in public. In my opinion, #dinosaurs are pretty amazing and I still marvel at the fact that they used to roam #planetearth 65 million years ago! Did you know that the common name for the…  https://www.instagram.com/p/BzZF-dsJaxi/?igshid=t3pstu68xp61 …",[],['https://www.instagram.com/p/BzZF-dsJaxi/?igshid=t3pstu68xp61'],[],0,1,0,"['#dinosaurs', '#planetearth']",[],https://twitter.com/awinsomelife/status/1145832111057846272,False,,0,,"1.332917,103.736000,0.1km",,,,,"[{'user_id': '431588395', 'username': 'awinsomelife'}]",
