,4,6,//www.qyer.com/u/9719353,5,2019-08-29,非常热闹的地方，适合谈恋爱的场所。,2020-01-31 17:05:42.370108
,4,6,//www.qyer.com/u/8121096,5,2019-08-17,周边有酒吧和露天集市。灯光装饰得很漂亮。比较繁华的地带。黄昏和夜晚很美。,2020-01-31 17:05:42.383862
,4,6,//www.qyer.com/u/11686794,3,2019-07-17,克拉码头酒吧、餐饮一条街，晚上很热闹。打卡网红海鲜“珍宝”，点的阿拉斯加蟹，感觉也还好，黑胡椒味道蛮特别的，可以试试，就是太贵。吃过晚餐可以坐游船游新加坡河，很多景点都看得到，夜景蛮不错的。要看金沙的水幕秀的船票比普通船票贵8新币，不值得，还要排长队。,2020-01-31 17:05:42.398896
,4,6,//www.qyer.com/u/9781295,4,2019-06-14,感觉和darling 湾有点儿像～不过游船比较美..凑活看吧,2020-01-31 17:05:42.407732
,4,6,//www.qyer.com/u/3158245,1,2019-04-06,就是沿河的酒吧一条街，如果要泡吧可以过去，特地看风景就不必了，超无聊,2020-01-31 17:05:42.413987
,4,6,//www.qyer.com/u/8281659,5,2019-03-23,氛围很棒，适合傍晚或雨后吹凉风。,2020-01-31 17:05:42.419196
,4,6,//www.qyer.com/u/11110319,4,2019-03-12,从狮尾公园步行，沿街了解狮城的街道、排水等市政设施，看人钓鱼又放生,2020-01-31 17:05:42.423916
,4,6,//www.qyer.com/u/8510390,4,2016-09-25,去过2次了，新加坡必去之景点。一定要搭游船，沿新加坡河到滨海湾鱼尾狮像转一圈，在鱼尾狮下船点千万不要下。回程人少，在船上拍照更方便。最重要的是，回到上船点后，可以沿河岸顺行，往榴莲壳方向走，换个角度看一遍在船上看到的风景。正所谓“你在岸上看风景，风景里的人在船上看你”。沿岸有莱佛士纪念像，歌剧院等欧式建筑。走路约30分钟，河边的人行桥上有一个最好的金沙酒店的摄影取景点，酒店的船型顶一览无余。it is awesome!,2020-01-31 17:05:42.428090
,4,6,//www.qyer.com/u/1044618,5,2016-06-10,夜景绝赞，值得去。小伙伴可以留意下我的点评哦，:  )太实用的可能不会写太多，我只会实话实说，凭心而论，哪里给我印象比较深的优秀，哪里很不好我也会写几句。大家都是好不容易出来玩一趟，到处跟风刷那种攻略和游记，你去过觉得好，我也要去，然后我也说啊真的不错!! 我想这也不是穷游的风格和初衷吧呵呵。那么，请留意我的真心评价，谢谢啦！,2020-01-31 17:05:42.431896
,4,6,//www.qyer.com/u/1395331,5,2014-06-05,典型的夜生活一条街，酒吧林立，酒水也不便宜，不过还是很值得体验一下的,2020-01-31 17:05:42.435595
,4,6,//www.qyer.com/u/8524593,5,2017-04-11,克拉码头可以乘坐新加坡的地铁直接前往，地铁，就要克拉码头这个站，下了地铁站，走大概五分钟左右的路就可以到达，这个码头其实很小很小，在码头的附近就是两旁就是酒吧街。晚上这里热闹非凡，有很多很多的店铺都开着大大的音乐声。,2020-01-31 17:05:46.497239
,4,6,//www.qyer.com/u/1730287,4,2016-09-14,码头的两岸都是游客聚集的地方，很多西方人来这里，这里是夜生活的天堂，当然也会看到酒吧的地方有不少的小姐了，再正常不过了，看自己的需求吧。中国人在团队的带领下，不少是去游船的，真是一个听话的团队呀，一个个安心上船，欣赏美景，好像酒吧的污杂之地，基本看不到多少个中国人身影，最多也就是几个文艺派在露天酒吧门口精致妆容下装装样，吸引一下老外目光，等老外真的过去撩妹的时候，那些中国美眉就是用一口烂得不得了的英文装羞涩了，见怪不怪了！,2020-01-31 17:05:46.503428
,4,6,//www.qyer.com/u/5325572,4,2016-10-23,克拉码头附近一带有种在帝都CBD的赶脚。这里有餐厅、购物城、娱乐设施，当地人和游客都很多。,2020-01-31 17:05:46.510175
,4,6,//www.qyer.com/u/9382547,5,2017-05-21,不同的是，他们的车速很快，这是不是传说中的最低限速？看着码头两岸的欧式建筑，餐厅、酒吧、咖啡吧，特别有感觉！,2020-01-31 17:05:46.516851
,4,6,//www.qyer.com/u/1392382,5,2016-10-25,夜景很漂亮，河两岸有很多餐厅和酒吧，很悠闲写意的一个地方，但是价格也不便宜，沿岸有很多的海鲜排挡和酒吧，还有大型的游乐设施，晚上非常热闹。当地人和游客都喜欢买点啤酒，坐在河边的台阶上闲聊，晚风阵阵，很惬意。,2020-01-31 17:05:46.523670
,4,6,//www.qyer.com/u/8562033,5,2016-10-11,夜景很漂亮，白天黑夜不同风情。晚上码头酒吧街很热闹，工作日晚上很多附近写字楼的白领和banker在这里聚会小酌，十分有感觉。建议坐在酒吧设在岸边的位置，可以看到滨海湾金沙的灯光show和新加坡河游船，对了，记得点杯Singapore Sling，应景的同时试下味道小心喝醉哦,2020-01-31 17:05:46.530766
,4,6,//www.qyer.com/u/319138,4,2016-10-01,听朋友推荐去的，克拉码头在新加坡很出名，几乎所有到新加坡游玩的人都会去看一下，这里是新加坡的客运和货运码头，每天来来往往的商船很多，白天是一个非常繁忙的码头，不过一到傍晚，这里马上就变得特别的宁静，可以过来看日落，很美。,2020-01-31 17:05:46.536317
,4,6,//www.qyer.com/u/8510682,4,2016-09-24,克拉码头位于新加坡河畔，曾是用来卸货的一个小码头，经过开发后这个码头已经今非昔比了，这里成为了新加坡市区最新的一个娱乐场所。白天很安静，到了晚上就是人声鼎沸的酒吧街了。来新加坡不得不尝试一下它的鸡尾酒“新加坡司令”，价格大概在25坡币左右，比较贵，但既然一场来到，还是尝尝吧。,2020-01-31 17:05:46.541179
,4,6,//www.qyer.com/u/201963,4,2016-05-11,克拉码头是新加坡很有名的一个景点，晚上的克拉码头是最最浪漫的，码头景观非常的漂亮，海水很蓝，倒影着岸边的高楼大厦，非常的好看，跟朋友坐着吹吹海风，聊聊天，真的是一件非常惬意的事，推荐大家去玩玩，真的太美了,2020-01-31 17:05:46.545571
,4,6,//www.qyer.com/u/851014,4,2016-10-25,酒吧区。比较现代化很热闹的酒吧区。晚上的夜生活比较丰富， 也有各种特色的酒吧。记得有一间酒吧是以医院为主题，喝的都是通过吊盐水给到顾客的。比较适合都市生活的小伙伴。另外这个地区附近的辣螃蟹很有名，可以试试。,2020-01-31 17:05:46.549896
